5.364737042094754216e+00,-4.256860302287020503e-01,1.496509968003999234e+02,8.852271264457078814e+02
5.465939264627043492e+00,-4.888565804483218646e-01,3.847227778733643788e+01,8.577076452294913906e+02
5.384349064900245452e+00,-6.640585394663383045e-01,8.888457599273466769e+01,6.824102005478431465e+02
4.953539878170930777e+00,-6.962605803349378730e-01,3.699444186241174179e+02,5.721542709436721452e+02
4.553313811118675503e+00,-1.275077769499774805e+00,2.251274486565171742e+02,1.583928296640735311e+01
4.254164272073492015e+00,-1.171664803974035163e+00,3.745251243548016191e+02,3.243254767506353886e+01
4.575835283801747089e+00,2.116662527557627849e-01,1.014993829336525437e+03,1.072684434297697862e+03
4.818946145006463233e+00,1.506096063218055059e-01,7.926205665413972383e+02,1.141215041220541480e+03
4.110412225394693309e+00,-2.410237193310192649e-01,1.040811714093185856e+03,4.931944636457564570e+02
4.691453771359261005e+00,-6.579899193365803534e-01,5.175825326493917373e+02,5.238539530575719709e+02
5.000128300799101311e+00,-8.910020163514146274e-01,2.777903494904153945e+02,4.408465946435078990e+02
3.860612058998067031e+00,-4.853474498310217933e-01,1.020575151998392244e+03,1.856563656345472282e+02
4.097292854594122069e+00,-3.815087987419522042e-01,9.544428272453905038e+02,4.093678274070905445e+02
5.398751604709691954e+00,-2.623810177064619387e-01,1.465919635386061373e+02,1.053682082257465481e+03
5.187788204039208928e+00,-5.298555173917498529e-01,2.720596279390057362e+02,7.487962086303290334e+02
4.220793358861026690e+00,-4.987979984583332804e-01,8.162575594564343646e+02,4.193600978134257957e+02
5.034262038027788932e+00,-1.049920295343040211e+00,2.011173681244460738e+02,3.126877255219386598e+02
4.665974543458878188e+00,2.737848068387184197e-01,9.929734398119593379e+02,1.188503248422435036e+03
3.753183616032079950e+00,-5.364326647812827087e-01,1.041669084331976364e+03,6.335711257874358893e+01
3.843116594750740855e+00,-3.699093011203569703e-01,1.131342350289520255e+03,2.239599796260942242e+02
4.113008372369577614e+00,-5.406598378829678975e-01,8.446781798469276055e+02,3.379813676598649295e+02
4.607051442275816200e+00,-1.626704117075901956e-01,7.729361856471484771e+02,7.910701360402118780e+02
4.241276997399398674e+00,-6.299509726500943652e-01,7.329503813031794834e+02,3.614853432565570870e+02
4.055569917964245263e+00,-1.075089783478234473e+00,4.947766651702154377e+02,1.923630027177329893e+01
5.140462042340260496e+00,-4.560080108927383469e-01,3.260160998729342055e+02,7.907514695525486559e+02
4.542717340083713751e+00,-4.874050759342003769e-02,8.718889489035444740e+02,8.391011027567594738e+02
4.527038803573891990e+00,2.040191027295194526e-01,1.047241009929124402e+03,1.039835405779506800e+03
4.937322256661816233e+00,-1.008696425347676978e-01,5.868415741943383637e+02,9.794056874411639910e+02
5.047101347635682522e+00,-1.085720571983251892e+00,1.807710920072321130e+02,2.806689204614120854e+02
5.101700247224934870e+00,-7.511399331589628525e-02,4.738630256180094875e+02,1.081072552435758098e+03
4.173865729351468268e+00,-2.934070413030631652e-01,9.645308923111676904e+02,5.023335071448391318e+02
4.208164002346093113e+00,-7.487575118029733412e-01,6.780120508000521795e+02,2.821181482108933665e+02
5.058825009486863422e+00,-1.320526535684760638e-01,4.868106678211291864e+02,1.010302988047576946e+03
4.335206549806244425e+00,-3.034276995615410935e-02,1.024740637557409173e+03,7.507869145081676834e+02
5.372604810394315145e+00,-2.635707560992319176e-01,1.740777501218916541e+02,1.039875977833284196e+03
4.932369808114635212e+00,-7.585973206521957612e-01,3.596872409656542118e+02,5.242717789363612155e+02
4.347444959128052844e+00,-1.049900764669651487e-01,9.684932760718567124e+02,7.072526698054889494e+02
5.344909345555339364e+00,-4.566843422034211342e-01,1.618948103581681437e+02,8.517993403232959508e+02
4.277214990373324532e+00,8.889808710401680969e-02,1.158037020234885631e+03,8.085845742897697619e+02
3.717276246878467472e+00,-5.421560232304715177e-01,1.058528727542415027e+03,2.354207145402984480e+01
4.338157607104411895e+00,1.913762104025241995e-01,1.193648757756073110e+03,9.301723212785116175e+02
4.676877059460660568e+00,-2.506719343288335011e-01,6.912558779692858479e+02,7.641084358732689452e+02
4.611050817508020927e+00,-1.015413307620507410e+00,3.845711683231014035e+02,2.631461716913910891e+02
4.843004144595661309e+00,-3.438581465156115291e-01,5.556968621942550044e+02,7.686617790137199790e+02
5.136144986113253985e+00,-6.927884934069216127e-01,2.634455092449356357e+02,6.149581424153950593e+02
4.235484580209730510e+00,-7.648942530458213707e-01,6.581191690730298660e+02,2.865674299866245178e+02
4.456962355948107302e+00,-8.077888543435041147e-02,9.101748652767010981e+02,7.767816105228197330e+02
3.904411828981990240e+00,-5.356890113018106803e-01,9.552066613803563087e+02,1.985352001681208378e+02
5.459793655943059321e+00,-5.537369963852951660e-01,3.636103915954333843e+01,7.951396232046995465e+02
5.328700542040027521e+00,-3.401316394517198138e-01,2.011140431741059444e+02,9.488405604264133899e+02
5.207485968235978646e+00,-1.266119535251096329e+00,3.877374042811836574e+01,8.733336181735774062e+01
